ID,ID2,BRAND,TITLE,CATEGORY,UPC,MSRP,COST
,APCGPA,Autopilot,CO2 Generator AC Power Adapter,Co2,638104009058,25.95,15.57
,APCL4DX,Autopilot,High Power HID Controller 4000W (120V/240V) 30A X,Controllers,638104006002,124.95,74.97
,APCL8DX,Autopilot,High Power HID Controller 8000W (120/240V) 50A,Controllers,638104006033,209.95,125.97
,APCLC12DX,Autopilot,Commercial 12 Light Controller High Power HID,Controllers,638104011242,439.95,263.97
,APCLC8DX,Autopilot,Commercial 8 Light Controller High Power HID,Controllers,638104011259,324.95,194.97
,APCTART,Autopilot,Analog 24hr Recycling Timer,Controllers,638104005890,74.95,44.97
,APCTMDT,Autopilot,Master Digital Timer,Controllers,638104005920,189.95,113.97
,APDPX1,Autopilot,Autopilot Digital PX1 Lighting Controller,Controllers,638104017251,299.99,187.47
,AS12,Active Aqua,Air Stone 12in ,Pumps & Irrigation,638104001939,2.5,18
,AS2FLEX,Active Aqua,2 Ft Flexible Air Stone,Pumps & Irrigation,638104005012,3.95,2.37
,AS3FLEX,Active Aqua,3 Ft. Flexible Air Stone,Pumps & Irrigation,638104005036,5.95,3.57
,AS4,Active Aqua,Air Stone 4in ,Pumps & Irrigation,638104001953,1,7.2
,AS4FLEX,Active Aqua,4 Ft. Flexible Air Stone,Pumps & Irrigation,638104005050,6.95,4.17
,AS4RD,Active Aqua,Air Stone Round 4in ,Pumps & Irrigation,638104004725,8.95,5.37
,AS6,Active Aqua,Air Stone 6in ,Pumps & Irrigation,638104001977,1.25,9
,AS8RD,Active Aqua,Round Air Stone 8.5in x1in ,Pumps & Irrigation,638104002974,24.95,14.97
,ASCL,Active Aqua,Air Stone Cylinder Large ,Pumps & Irrigation,638104002790,4.95,2.48
,ASCM,Active Aqua,Air Stone Cylinder Medium,Pumps & Irrigation,638104002813,2.95,1.48
,ASCS,Active Aqua,Air Stone Cylinder Small,Pumps & Irrigation,638104002837,1.95,0.98
,BA50001A,Hydrofarm,Xtrasun Aluminum HPS 1000W Ballast Kit,Lighting Accessories,638104006026,135.15,81.09
,BA50002A,Hydrofarm,Xtrasun Aluminum HPS 600W Ballast Kit,Lighting Accessories,638104006040,112.15,67.29
,BA50003A,Hydrofarm,Xtrasun Aluminum HPS 400W Ballast Kit,Lighting Accessories,638104006064,68.48,41.09
,BA50004A,Hydrofarm,Xtrasun Aluminum MH 1000W Ballast,Lighting Accessories,638104006088,107.65,64.59
,BA50005A,Hydrofarm,Xtrasun Aluminum MH 400W Ballast,Lighting Accessories,638104006101,55.98,33.59
,BA50006A,Hydrofarm,Xtrasun Aluminum 400W Conv Ballast,Lighting Accessories,638104006125,84.32,50.59
,BA50008A,Hydrofarm,Ignitor Xtrasun Alum HPS400,Lighting Accessories,638104006163,4.95,2.97
,BA50009A,Hydrofarm,Ignitor Xtrasun Alum Conv 400w,Lighting Accessories,638104006187,8.82,5.29
,BA50010A,Hydrofarm,Ignitor Xtrasun Alum HPS600,Lighting Accessories,638104006200,23.95,11.98
,BA50011A,Hydrofarm,Ignitor Xtrasun Alum Conv/HPS 1KW,Lighting Accessories,638104006224,23.95,11.98
,BA50012,Hydrofarm,2-Way Switch convertible,Lighting Accessories,,4.17,2.5
,BA50023,Hydrofarm,Transformer for SBC250,Lighting Accessories,638104003698,66.95,40.17
,BA50024,Hydrofarm,Ignitor for SBC400 & SBC250,Lighting Accessories,638104003704,66.95,40.17
,BA51007,Hydrofarm,Replacement plug 20A 277v,Lighting Accessories,78477802120,24.95,14.97
,BA51011,Hydrofarm,Capacitor HPS 1000W/Dry 26 MFD/530 VAC MIN,Lighting Accessories,,36.95,18
,BA51012,Hydrofarm,Capacitor MH 1000W/Dry 24 MFD/480 VAC MIN,Lighting Accessories,,42.95,25.77
,BA51014,Hydrofarm,600W HPS Capacitor,Lighting Accessories,,39.95,25
,BA51017,Hydrofarm,Capacitor HPS 1000W/Dry 52 MFD/280 VAC MIN,Lighting Accessories,,42.95,25.77
,BA51022,Hydrofarm,Capacitor Convertible 400W 2/2,Lighting Accessories,,34.95,16.5
,BA51023,Hydrofarm,Capacitor Convertible 400W 1/2,Lighting Accessories,,34.95,16.5
,BA51024,Hydrofarm,Plug 15A-277V,Lighting Accessories,,29.95,17.97
,BA52010,Hydrofarm,Ballast Kit HPS/MH 400W MV Conversion,Lighting Accessories,,159.95,95.97
,BAADP,Hydrofarm,PL and Diamond Plug Adaptor,Lighting Accessories,,2.95,1.77
,BAASP,Hydrofarm,Plug Adapter Brand S,Lighting Accessories,638104575003,9.95,4.67
,BAASR,Hydrofarm,Receptacle Adapter Brand S,Lighting Accessories,638104003377,9.95,4.67
,BAC100A,Xtrasun,Xtrasun 1000W 120/240V HPS/MH Conv Ballast,Grow Light Ballasts,638104580342,199.99,92.49
,BAC1277A,Xtrasun,Xtrasun 1000W 277V HPS/MH Conv Ballast,Grow Light Ballasts,638104005708,219.95,114.92
,BAC1480A,Xtrasun,Xtrasun 1000W 480V HPS/MH Conv Ballast,Grow Light Ballasts,638104013918,229.95,116.98
,BACD1,Hydrofarm,8' Notched Ballast Power Cord 14/3 120V,Lighting Accessories,638104007207,8.95,5.37
,BACD10,Hydrofarm,PH/DE 240V Power Cord w/Ferrite Ring (30/cs),Lighting Accessories,638104017411,12.95,7.77
,BACD12,Hydrofarm,PH/DE/XT 8' 120V, Power Cord w/Ferrite Ring 14 AWG (30,Lighting Accessories,638104017794,11.95,7.17
,BACD13,Hydrofarm,PH/DE 240V-15' Power Cord w/Ferrite Ring (30/cs),Lighting Accessories,638104018296,23.99,14.39
,BACD3,Hydrofarm,240V Power Cord 8' Nema 6-15P UL,Lighting Accessories,638104001717,9.95,5
,BACD4,Hydrofarm,Power Cord 277v & 6in Lead 16/3,Lighting Accessories,638104010528,7.95,4.77
,BACD5,Xtrasun,Xtrasun Ballast Cord 120V,Lighting Accessories,638104004114,6.95,4.17
,BACD514,Hydrofarm,Power Supply Cord 120v, AWG 14/3,Lighting Accessories,638104009232,7.95,4.7
,BACD6,Hydrofarm,8' Ballast Power Cord 16/3 240V,Lighting Accessories,638104001731,7.95,4.77
,BACD614,Hydrofarm,Cord Power Supply 8ft US240V-SJT 14/3-IEC C13,Lighting Accessories,638104008464,8.95,5.37
,BACD61620,Hydrofarm,Cord power supply 20ft 16/3 240v,Lighting Accessories,638104013833,14.95,8.97
,BACD9,Hydrofarm,Power Supply Cord 8ft, 480v, AWG 14/3,Lighting Accessories,638104015332,14.95,8.97
,BACDE12012,Hydrofarm,Extension Cord 120v, 12ft,Lighting Accessories,638104010665,14.95,8.97
,BACDE12025,Hydrofarm,Extension Cord 120v, 25ft,Lighting Accessories,638104010689,21.95,13.17
,BACDE24012,Hydrofarm,Extension Cord 240v 12ft,Lighting Accessories,638104010641,21.95,13.17
,BACDE24025,Hydrofarm,Extension Cord 240v 25ft,Lighting Accessories,638104010627,38.95,23.37
,BACORD,Hydrofarm,16/3 120V Heavy Duty Power Cord 8' UL,Lighting Accessories,638104004916,8.95,4.3
,BACPHL175,Hydrofarm,Capacitor MH 175W/Dry 10 MFD/400 VAC MIN,Lighting Accessories,,33.95,20.37
,BACPHL1TH,Hydrofarm,Capacitor MH 1000W/Wet 24 MFD/480 VAC MIN,Lighting Accessories,,35.95,21.57
,BACPHL250,Hydrofarm,Capacitor MH 250W/Dry 15 MFD/400 VAC MIN,Lighting Accessories,,33.95,20.37
,BACPHL400,Hydrofarm,Capacitor MH 400W/Dry 24 MFD/400 VAC MIN,Lighting Accessories,,32.95,19.77
,BACPSD1TH,Hydrofarm,Capacitor HPS 1000W/Wet,Lighting Accessories,,39.95,18.5
,BACPSD1THU,Hydrofarm,Capacitor Sod 1000W US (wet),Lighting Accessories,,39.95,18.5
,BACPSD250,Hydrofarm,Capacitor HPS 250W/Dry,Lighting Accessories,,28.5238,17.11
,BACPSD430,Hydrofarm,430W HPS Capacitor,Lighting Accessories,,36.95,18
,BACPSDDR400,Hydrofarm,Capacitor HPS 400W/Dry 55 MFD/240 VAC MIN,Lighting Accessories,,32.95,19.77
,BADR3,Hydrofarm,Dual Female Receptacle,Lighting Accessories,638104008662,12.95,7.77
,BAH100A,Xtrasun,Xtrasun 1000W 120/240V MH Ballast,Grow Light Ballasts,638104003384,179.95,89.08
,BAHL175MVKT,Hydrofarm,Ballast Kit MH 175W Multi-Volt,Lighting Accessories,768386161431,89.95,53.97
,BAHL1THMVKT,Hydrofarm,Ballast Kit MH 1000W Multi-Volt,Lighting Accessories,768386161998,139.95,83.97
,BAHL250MVKT,Hydrofarm,Ballast Kit MH 250W Multi-Volt,Lighting Accessories,786386190103,79.95,47.97
,BAHL400MVKT,Hydrofarm,Ballast Kit MH 400W Multi-Volt,Lighting Accessories,786386190073,88.95,53.37
,BAIGSD150,Hydrofarm,Ignitor HPS 150W,Lighting Accessories,,42.95,25.77
,BAIGSD1TH,Hydrofarm,Ignitor HPS 1000W,Lighting Accessories,,42.95,19.47
,BAIGSD1THL,Hydrofarm,Ignitor HPS 1000W Long range,Lighting Accessories,,46.95,28.17
,BAIGSD250400,Hydrofarm,Ignitor HPS 250/400W,Lighting Accessories,,35.95,21.57
,BAIGSD430L,Hydrofarm,Ignitor HPS 430W Long range,Lighting Accessories,,45.95,27.57
,BAIGSD6,Hydrofarm,HPS Ignitor 600W,Lighting Accessories,,45.95,27.57
,BAO120,Hydrofarm,Duplex Receptacle 120v 20a,Lighting Accessories,638104010375,2.5,1.5
,BAO240,Hydrofarm,Duplex Receptacle 240v 15a,Lighting Accessories,638104010399,6.95,4.17
,BAOX,Hydrofarm,Duplex X Receptacle 120/240V 15A,Lighting Accessories,638104010924,6.95,4.17
,BAREF,Hydrofarm,16/3 600V Female Lock & Seal Receptacle,Lighting Accessories,638104008112,5,3
,BAREF120,Hydrofarm,Baref - 120v Adapter,Lighting Accessories,638104010290,2.58,1.55
,BAREM,Hydrofarm,16/3 600V Male Lock & Seal Receptacle,Lighting Accessories,638104004596,2.95,2.12
,BAS400A,Xtrasun,Xtrasun 400W 120/240V HPS Ballast,Grow Light Ballasts,638104003407,159.95,79.18
,BAS600A,Xtrasun,Xtrasun 600W 120/240V HPS Ballast,Grow Light Ballasts,638104580335,199.95,94.47
,BASD150KT,Hydrofarm,Ballast Kit HPS 150W (Reactor-No Cap),Lighting Accessories,,48.95,29.17
,BASD1THMVKT,Hydrofarm,Ballast Kit HPS 1000W Multi-Volt,Lighting Accessories,,189.95,113.97
,BASD1THMVKTFA,Hydrofarm,Ballast Sod. 1000W MV Kit Alu,Lighting Accessories,638104004893,119.95,71.97
,BASD250MVKT,Hydrofarm,Ballast Kit HPS 250W Multi-Volt,Lighting Accessories,786386173366,96.95,58.17
,BASD400MVKT,Hydrofarm,Ballast Kit HPS 400W Multi-Volt,Lighting Accessories,,104.95,62.97
,BASD430SAMVKT,Hydrofarm,Ballast Kit HPS 430W Multi-Volt,Lighting Accessories,786386212232,137.95,82.77
,BASD600KT,Hydrofarm,Ballast Kit HPS 600W Multi-Volt,Lighting Accessories,768386178804,184.95,110.97
,BGC1001,Hydrofarm,Guano Grow Crazy .75 lbs (16/cs),Nutrients & Additives,638104016551,5.95,4.28
,BGC1002,Hydrofarm,Guano Grow Crazy 3 lbs (9/cs),Nutrients & Additives,638104016582,15.95,11.48
,BGC2001,Hydrofarm,Guano Bloom Crazy 2 lbs (16/cs),Nutrients & Additives,638104016575,7.95,5.72
,BGC2002,Hydrofarm,Guano Bloom Crazy 5 lbs (9/cs),Nutrients & Additives,638104016544,14.95,10.76
,BLB021,Quantum,Quantum HO T5 bulb 6500K Blue,Fluorescent Lighting,,11.87,48
,BLB023,Quantum,Quantum HO T5 bulb 2900K Red 4,Fluorescent Lighting,,11.87,48
,BLB025,Hydrofarm,100w MH Bulb for Mini Sunburst (50/cs),Grow Light Bulbs,638104015288,19.95,9.98
,BUAG24,Agrosun,24in Agrosun 20W T12 Fluorescent Tube,Fluorescent Lighting,638104500241,16.95,10.17
,BUAG246,Agrosun,Agrosun 24in T12 Fluor Tube,Fluorescent Lighting,638104506243,15.83,56.97
,BUAG48,Agrosun,48in Agrosun 40W T12 Fluorescent Tube,Fluorescent Lighting,638104500487,16.95,10.17
,BUAG486,Agrosun,Agrosun 48in T12 Fluor Tube,Fluorescent Lighting,638104506489,15.83,56.97
,BUHL100E26,Hydrofarm,100w MH Bulb for Mini Sunburst (50/cs),Grow Light Bulbs,638104016254,19.95,9.95
,BUHL175MSB,Hydrofarm,Bulb Hal for 175W Mini Sunburst,Grow Light Bulbs,638104008211,25.95,12.98
,BUHL1THUVSMG,Agrosun,Agrosun Gold Universal - 1000W,Grow Light Bulbs,638104501026,109.95,54.98
,BURP413,Agrosun,Agrosun Dayspot Incandescent Bulb 60W,Fluorescent Lighting,638104104135,8.95,6.44
,BUSD150E26,Hydrofarm,150w HPS Bulb for Mini Sunburst (50/cs),Grow Light Bulbs,638104016247,17.95,6.5
,BUSD150MSB,Hydrofarm,Bulb Sod for 150W Mini Sunburst,Grow Light Bulbs,638104008204,18.95,11.38
,BUSD1AG,Agrosun,Agrosun Red HPS 1000W,Grow Light Bulbs,638104004206,114.95,57.48
,BUSD1DEAG,Agrosun,Agrosun 1000W HPS Double-Ended Bulb (12/cs),Grow Light Bulbs,638104014717,159.95,83.97
,BUSD400AG,Agrosun,Agrosun Sodium Bulb 400 Watt,Grow Light Bulbs,638104012225,64.95,32.48
,BUSD600AG,Agrosun,Agrosun Sodium Bulb 600 Watt,Grow Light Bulbs,638104501705,99.95,49.98
,BUSD750DEAG,Agrosun,Agrosun 750W HPS 400V Double-Ended Lamp (12/cs),Grow Light Bulbs,638104016438,119.95,71.97
,BUSUHL1THHZAS,Agrosun,Agrosun Gold MH Horizontal H/O - 1000W,Grow Light Bulbs,638104501002,109.95,54.98
,BUSUHL250HZAS,Agrosun,Agrosun Gold MH Horizontal H/O - 250W,Grow Light Bulbs,638104501200,69.95,34.98
,BUSUHL400HZAS,Agrosun,Agrosun Gold MH Horizontal H/O - 400W,Grow Light Bulbs,638104501408,69.95,34.98
,CCO2,Active Air,20LB C02 CYLINDER W/ 320 VALVE & BLACK,Co2,638104010344,190.95,114.57
,CCO5,Hydrofarm,50LB C02 CYLINDER W/ 320 VALVE & BLACK HANDLE,Co2,638104010382,499.95,299.97
,CK64001,Hydrofarm,Humidity Dome 2in ,Seed Starting,638104010573,2.5,1.42
,CK64002,Hydrofarm,72 Round Plug Flat Insert,Seed Starting,,1.65,0.99
,CK64002SQ,Hydrofarm,72 Square Plug Flat Insert,Seed Starting,638104013826,1.95,0.98
,CK64005,Hydrofarm,50 Square Plug Flat Insert,Seed Starting,,2.25,1.25
,CK64050,Jump Start,Germination Station,Seed Starting,638104640503,34.95,21.14
,CK64060,Jump Start,Hot House w/ Heat Mat tray, 72 cell pack, 7in dome,Seed Starting,638104640602,43.95,26.59
,CK64072,Hydrofarm,72 Cell Pack Square Insert,Seed Starting,,2.5,1.5
,CK64081,Hydrofarm,Hydrofarm 7.5in Vented Dome,Seed Starting,638104010566,6.5,3.9
,CKMESH2,Hydrofarm,10x20 Mesh Tray,Seed Starting,,1.95,0.98
,CKMETRY,Hydrofarm,Cut Kit Tray 10x20in w/ Mesh Tr,Seed Starting,638104008266,3.57,98.1
,CKTRAY,Hydrofarm,Cut Kit Tray 11in x21in ,Seed Starting,638104640039,2,1.2
,CKTRAYH,Hydrofarm,Cut Kit Tray 10x20 w/ holes,Seed Starting,638104001793,1.95,0.98
,CKTRAYHD,Hydrofarm,Heavy Duty Cut Kit Tray,Seed Starting,638104011372,4.95,2.48
,CKTRAYW,Hydrofarm,Cut Kit Tray White 11in x21in ,Seed Starting,638104013864,3,1.8
,CN10005,Hydrofarm,1/8in Rope Ratchet - 2 per pack,Lighting Accessories,638104010825,14.95,10.8
,CN10010,Hydrofarm,1/4in Rope Ratchet with 8' Heavy Duty Nylon Rope,Lighting Accessories,725555100103,17.95,10
,CO20FTDR,Active Air,Tubing / CO2 / 20' drilled,Co2,638104001540,12.95,7.77
,COREG,Active Air,CO2 Regulator for Hydrofarm CO2 System,Co2,,79.95,47.97
,CORING,Active Air,CO2 regulator Inlet washer,Co2,,1.25,0.75
,COSYS,Active Air,Hydrofarm CO2 (.2-2 cu ft per hour) with Timer,Co2,638104200011,114.95,68.97
,COSYS20,Active Air,Hydrofarm CO2 (1-20 cu ft per hour) with Timer,Co2,638104200059,114.95,68.97
,COTBDR,Active Air,Co2 tube 1/4in /holes,Co2,638104000925,29.95,17.97
,COTEST,Active Air,CO2 Tester Kit,Co2,638104401111,20.95,13.83
,COTUBE,Active Air,CO2 Gas Detection Tube 300-500,Co2,,5,29.97
,COVALSYS,Active Air,Valve DIN & cord system,Co2,638104000093,55.95,33.57
,CS53500,Hydrofarm,All System Cord Set - w/15' Cord,Lighting Accessories,638104535007,29.95,19.77
,CS53501,Hydrofarm,All System Cord Set w/ 25' cord,Lighting Accessories,638104535014,39.95,23.97
,CS53502,Hydrofarm,All System Vertical Cordset w/15' cord,Lighting Accessories,638104005128,29.95,17.97
,CS53505,Hydrofarm,All System Cord Set & Socket ONLY - No Cord,Lighting Accessories,638104535052,34.95,17.48
,CS53506,Hydrofarm,15' 16/3 600V Male Lock & Seal Cord UL,Lighting Accessories,638104003728,16.95,8.5
,CS53508,Hydrofarm,25' 16/3 600V Male Lock & Seal Cord UL,Lighting Accessories,638104000406,34.95,16.61
,CS53520,Hydrofarm,All System Cord Set - w/15' 120V Power Cord,Lighting Accessories,638104535205,24.95,14.97
,CS53521,Hydrofarm,8' Cord Set w/ Socket for Vertical Hanging,Lighting Accessories,638104535212,15.95,9.57
,CSHDWKT,Hydrofarm,Cordset Hardware Kit,Lighting Accessories,,0.75,0.4
,CSMOGADP,Hydrofarm,Mogul to Mogul Adaptor,Lighting Accessories,638104005753,10.95,6.57
,CSMOGUL,Hydrofarm,Mogul Cap,Lighting Accessories,,2.95,1.77
,CSPOM6KV,Hydrofarm,Socket POM 5KV,Lighting Accessories,638104001823,11.95,5.5
,CSXCORD,Hydrofarm,15' Lock & Seal Lamp Cord Extension,Lighting Accessories,638104001755,19.95,11.97
,CSXCORD25,Hydrofarm,Lock & Seal 25' Ext,Lighting Accessories,638104008235,22.97,13.78
,CSXCORD5,Hydrofarm,Lock & Seal 5ft Extention,Lighting Accessories,638104012188,9.95,5.97
,DA6AC,Daystar,Daystar AC Reflector - 6in Flange (lens included),Grow Light Reflectors,638104530019,159.95,74.64
,DA6LENSYS,Hydrofarm,Lens System for DA6AC,Grow Light Reflectors,638104000956,29.95,17.97
,DAUN,Daystar,Daystar Reflector,Grow Light Reflectors,638104530002,119.95,55.98
,DRM58T,Hydrofarm,55 Gallon Drum w/Drilled Lid & Lock,Hydro Systems,,116.95,70
,DX1000HPS,Digilux,1000w Digilux Digital HPS Bulb,Grow Light Bulbs,638104012584,119.95,60
,DX1000MH,Digilux,1000w Digilux Digital MH Bulb,Grow Light Bulbs,817205011492,119.95,60
,DX400HPS,Digilux,400w Digilux Digital HPS Bulb,Grow Light Bulbs,638104012607,89.95,45
,DX400MH,Digilux,400w Digilux Digital MH Bulb,Grow Light Bulbs,51000101884,89.95,45
,DX600HPS,Digilux,600w Digilux Digital HPS Bulb,Grow Light Bulbs,638104012621,119.95,60
,DX600MH,Digilux,600w Digilux Digital MH Bulb,Grow Light Bulbs,817205011515,119.95,60
,EMMAT,Hydrofarm,Emily's Moisture Mat,Hydro Systems,,0.33,1.17
,EMPUMP,Hydrofarm,Emily's Air Pump RC-002,Pumps & Irrigation,638104010351,10.95,6.57
,EMSYST,Hydrofarm,Emily's Garden System,Hydro Systems,638104610100,99.95,59.97
,EMSYSTNM,Hydrofarm,Emily's Garden System No Media,Hydro Systems,638104003278,89.95,53.97
,ESPHTEST,Active Aqua, pH Test Kit (12/cs),Meters & Solutions,638104002479,5.95,3.58
,FLCLENS,Hydrofarm,Lens FLCOUN,Grow Light Reflectors,638104016179,14.99,8.99
,FLCO125D,Hydrofarm,System Comp Fluorescent 125W Day,Fluorescent Lighting,638104519038,109.95,60.47
,FLCO200D,Hydrofarm,System Comp Fluorescent 200W Day,Fluorescent Lighting,638104003322,109.95,60.47
,FLCOUN,Hydrofarm,Compact Fluorescent Fixture (No Bulb or Lens),Fluorescent Lighting,638104519052,69.95,41.97
,FLP22,Hydrofarm,T5 Designer 2Ft 2 Tube Fixture w/ Bulbs,Fluorescent Lighting,638104008822,95.99,55.19
,FLP24,Hydrofarm,T5 Designer 2Ft 4 Tube Fixture w/ Bulbs,Fluorescent Lighting,638104008815,117.99,67.84
,FLP28,Hydrofarm,T5 Designer 2Ft 8 Tube Fixture w/ Bulbs,Fluorescent Lighting,638104008808,207.99,119.59
,FLP42,Hydrofarm,T5 Designer 4ft 2Tube fixture w/Bulbs,Fluorescent Lighting,638104012706,110.99,63.82
,FLP44,Hydrofarm,T5 Designer 4Ft 4 Tube Fixture w/ bulbs,Fluorescent Lighting,638104008792,155.99,89.69
,FLP46,Hydrofarm,T5 Designer 4Ft 6 Tube Fixture w/Bulbs,Fluorescent Lighting,638104008785,211.99,121.89
,FLP48,Hydrofarm,T5 Designer 4Ft 8 Tube Fixture w/Bulbs,Fluorescent Lighting,638104008778,249.99,143.74
,FLPHOOK,Hydrofarm,T5 Designer Hangers (100/cs),Fluorescent Lighting,638104017565,0.95,0.57
,FLT5264,Hydrofarm,T5 2' 6400K Bulb,Fluorescent Lighting,638104002592,8.24,18.95
,FLT5464,Hydrofarm,T5 4' 6400K Bulb,Fluorescent Lighting,638104101226,10.49,24.12
,FLV22,Hydrofarm,2' Fluorescent Grow Light Fixture accepts T12 & T8,Fluorescent Lighting,638104009249,29.95,17.22
,FLV42,Hydrofarm,4' Fluorescent Grow Light Fixture T12,Fluorescent Lighting,638104009225,31.95,18.37
,GCTB,Hydrofarm,Tomato Barrel w/ 4' Tower ,Hydro Systems,638104001687,33.95,20.54
,GCTC,Hydrofarm,4' Tomato Cage - Modular Tomato Tower with 4 Support Rings,Garden Accessories,638104005401,8.95,5.91
,GCTR,Hydrofarm,Tomato Trellis,Hydro Systems,638104001694,65.95,39.9
,GCTT,Hydrofarm,Tomato Tree w/ 3' Tower,Hydro Systems,638104001670,20.95,12.67
,GFEH,Active Aqua,Grow Flow Elbow Hardware Kit,Pumps & Irrigation,638104005104,11.95,7.17
,GFEH1,Active Aqua,3/4in Grow Flow Elbow Hardware,Hydro Components,638104016520,12.95,7.77
,GFO7CB,Active Aqua,Grow Flow Ebb and Grow Controll,Hydro Systems,638104006439,279.95,167.97
,GFO7KT,Active Aqua,Grow Flow 7-Gal Controller w/2 Gal Bucket Kit,Hydro Systems,,499.95,299.97
,GFO7KT5,Active Aqua,Grow Flow 7-Gal Controller w/5 Gal Bucket Kit,Hydro Systems,,599.95,359.97
,GFOE2,Active Aqua,Grow Flow Expansion Kit 6 pot, 2 Gal,Hydro Systems,638104003742,69.95,41.97
,GFOE2IN,Active Aqua,Grow Flow 2-Gal Expansion Inner Bucket,Hydro Systems,638104016605,3.95,2.37
,GFOE2OT,Active Aqua,Grow Flow 2-Gal Expansion Outer Bucket,Hydro Systems,638104016612,8.95,5.37
,GFOE3,Active Aqua,Grow Flow 5-Gal Expansion Kit 3/4in 6 pot 5 Gal,Hydro Systems,638104012379,89.95,53.97
,GFOE3OT,Active Aqua,Grow Flow 5-Gal Expansion Outer Bucket,Hydro Systems,638104016599,14.95,8.97
,GFOPUMP,Active Aqua,Grow Flow Submersible Pump 251 GPH,Pumps & Irrigation,638104006514,22.95,13.77
,GFTH,Active Aqua,1/2in Grow Flow Tee Hardware Ki,Pumps & Irrigation,638104010405,11.95,7.17
,GFTH1,Active Aqua,3/4in Grow Flow Tee Hardware Ki,Hydro Components,638104016513,12.95,7.77
,GLC0100,Hydrofarm,LED Growth Chamber,Hydro Systems,638104013703,609.95,426.97
,GMIH15CS,Hydrofarm,Q-Plug 1.5x1.5 (1500/cs),Seed Starting,,0.25,224.97
,HAF4,Active Air,Dual 4in Flange Kit,Ventilation,638104002929,13.95,8.37
,HAF6,Active Air,Dual 6in Flange Kit,Ventilation,638104002943,15.95,9.57
,HFTMD,Hydrofarm,Hydrofarm Automatic Mist Dispenser,Air Purification,638104007948,22.95,11.48
,HG10MESHPOT,Hydrofarm,10in Bucket Basket Lid,Pots & Containers,638104000871,2.8,84
,HG10QBK,Hydrofarm,Black Plastic Planter 10 Quart,Pots & Containers,638104009669,1.77,46.75
,HG10RDPOT,Hydrofarm,10in Pot w/ Mesh Bottom,Pots & Containers,638104000772,3.16,95.25
,HG12MESHPOT,Hydrofarm,12in Round Mesh Bottom Pot,Pots & Containers,638104000888,3.64,109
,HG12X12SB,Active Aqua,12in x12in Square Black Pot,Pots & Containers,638104009485,4.16,59.97
,HG12X12SW,Active Aqua,12x12in Square Pot White,Pots & Containers,638104008969,4.33,62
,HG16QBK,Hydrofarm,Plastic Planter 16qt Black,Pots & Containers,638104004176,2.82,84.5
,HG2NETCUP,Hydrofarm,2in NetCup,Pots & Containers,638104000802,0.15,18.5
,HG3.75NETCUP,Hydrofarm,3.75in Net Cup ,Pots & Containers,638104000826,0.48,28
,HG3G,Hydrofarm,3 gal Black Bucket,Pots & Containers,84305387530,6.95,4.17
,HG3NETCUP,Hydrofarm,3in Net Cup,Pots & Containers,638104000819,0.26,15
,HG3NETCUP12,Hydrofarm,3in Net Cup,Pots & Containers,638104013345,5.95,3.57
,HG3QBK,Hydrofarm,Black Plastic Planter 3 Quart,Pots & Containers,638104002639,0.88,39.5
